"trip_id","trip_start_timestamp","trip_end_timestamp","trip_seconds","trip_miles","pickup_community_area","dropoff_community_area","fare","tip","trip_total","shared_trip_authorized","trips_pooled"
"1d7f9cf5c505061af8e641d8c99c9b6473bb6f91",2019-06-30 23:45:00,2019-07-01 00:00:00,"1609","10.93839255392","77","32","15","0","15","TRUE","2"
"1d82bdf07c80f2c520ab357211b0117c999d8f6f",2019-06-30 22:00:00,2019-06-30 22:30:00,"1454","3.84229525968","28","8","12.5","0","15.05","FALSE","1"
"1d8761551f142b237300c5cda8600ad991aaa079",2019-07-01 01:00:00,2019-07-01 01:00:00,"251","0.821806","6","6","2.5","0","5.05","FALSE","1"
"1d8afbbac76b7f88745912ab12e505bfc2489128",2019-07-01 00:30:00,2019-07-01 00:45:00,"588","3.333804","8","6","7.5","0","10.05","FALSE","1"
"1d8e0878b7276efcd761647389fef30ad79c82bf",2019-06-30 22:15:00,2019-06-30 22:30:00,"760","6.0923365018","24","21","10","0","12.55","FALSE","1"
"1d95b4679fbf88bb6b499a3b093c14b007a7fc71",2019-07-01 02:15:00,2019-07-01 02:30:00,"923","6.156098","6","32","10","0","12.55","FALSE","1"
"1d9b894e2b9f4669822999e639db93afa76e2fd6",2019-06-30 23:00:00,2019-06-30 23:00:00,"309","0.5344289056","6","6","2.5","0","5.05","FALSE","1"
"1d9ff63215e2b3d72711919d1cf523e726c7e293",2019-07-01 03:00:00,2019-07-01 03:00:00,"407","3.979678","8","3","7.5","0","10.05","FALSE","1"
"1da4e5459cfa9e014e1cc0ccc4a0835fa4479397",2019-07-01 00:45:00,2019-07-01 00:45:00,"264","0.73515045968","8","32","7.5","0","7.5","TRUE","1"
"1da89b5267cd1b1956d17703eca6d63cf749e7e1",2019-07-01 02:30:00,2019-07-01 02:30:00,"366","0.89858627616","6","6","5","0","7.55","FALSE","1"
"1db039177b3d3a77bec360bc7320b64e673d2707",2019-07-01 02:45:00,2019-07-01 03:00:00,"726","7.111937","8","60","10","0","12.55","FALSE","1"
"1db4d287cc011d18f3bab35164180f3c208c43d1",2019-07-01 02:15:00,2019-07-01 02:30:00,"981","9.116018","8","1","15","0","17.55","FALSE","1"
"1dbc87ac29787c1b6d9fe0030a29316d4d41deb8",2019-06-30 23:00:00,2019-06-30 23:15:00,"421","1.2956793816","30","31","10","0","10","TRUE","2"
"1dc41116bbff05cab83a78bc1710cc9c81c863d5",2019-06-30 22:15:00,2019-06-30 22:30:00,"567","1.27268651008","6","6","5","0","7.55","FALSE","1"
"1dc9152459a9e070d3950bdb7f0b9e9f3e745e21",2019-07-01 01:30:00,2019-07-01 02:00:00,"1660","9.96896337632","6","31","12.5","2","14.5","TRUE","3"
"1dc946862d184abd6547575185a4718e5b620cd9",2019-06-30 22:15:00,2019-06-30 22:30:00,"1061","4.9032344827","3","22","10","0","12.55","FALSE","1"
"1dcd601bfcd1e4e6cf4cf0a5b8a4deeff9da68a8",2019-06-30 22:30:00,2019-06-30 22:45:00,"1472","5.5959677848","30","8","15","0","17.55","FALSE","1"
"1dcdebaa2598258a34c826bcdd6392b824c9ffb1",2019-07-01 00:30:00,2019-07-01 01:00:00,"1545","15.13241660496","56","6","22.5","6","36.05","FALSE","1"
"1dd0e665b559684236364daffc071c9f8c961bac",2019-07-01 00:30:00,2019-07-01 00:45:00,"261","0.891708","7","7","2.5","0","5.05","FALSE","1"
"1dd40ebe721815d2a4f897b41a766cb86dea4534",2019-06-30 22:00:00,2019-06-30 22:15:00,"718","1.78412254416","7","6","7.5","0","10.05","FALSE","1"
"1dd6fb1018f31cd2aeadb89b84f359b88eb0fa68",2019-06-30 23:45:00,2019-07-01 00:15:00,"1556","8.95727702944","8","1","12.5","0","12.5","TRUE","3"
"1dda2155f81a609098088c85475a5548808edfe9",2019-06-30 22:30:00,2019-06-30 22:45:00,"703","2.4297872336","6","3","7.5","0","10.05","FALSE","1"
"1ddf4efd644601aa40a07cb4a9102aa8995ae992",2019-07-01 02:00:00,2019-07-01 02:15:00,"251","1.008551","8","8","5","0","7.55","FALSE","1"
"1de1bfa6687c3c96a0073ac46ad2001912a77fa5",2019-07-01 00:30:00,2019-07-01 00:45:00,"1184","7.97169069888","6","33","12.5","0","15.05","FALSE","1"
"1dea82cb5cd97f6ce02acc58fbea74bd10925982",2019-06-30 23:15:00,2019-06-30 23:45:00,"1371","9.77632039872","29","21","25","0","27.55","FALSE","1"
"1df44b681c780746b2e3c30f50a1410ff05fc886",2019-06-30 22:00:00,2019-06-30 22:00:00,"297","0.9749587905","59","59","2.5","0","5.05","TRUE","5"
"1df543b87ca9e9dd50db4c7d521d9cf974e5b470",2019-07-01 00:15:00,2019-07-01 00:30:00,"1008","6.964588","6","32","25","6","36.1","FALSE","2"
"1e07291fcc1a3a9f534f7ad9add01ec80ffb1d09",2019-06-30 22:00:00,2019-06-30 22:15:00,"698","2.3365728896","24","7","7.5","1","8.5","TRUE","2"
"1e08106243775216013ee6dae0cffffb7b421e0c",2019-07-01 00:00:00,2019-07-01 00:15:00,"756","2.27802","28","8","7.5","0","10.05","FALSE","1"
"1e08d9d40ae6a0ca1f122ea3c61619b06e0c60d6",2019-06-30 22:15:00,2019-06-30 22:30:00,"989","5.04662458416","23","8","7.5","0","7.5","TRUE","2"
"1e0acdc506f4e84320e678e3cfc0dec8c6d1cd5e",2019-06-30 23:45:00,2019-07-01 00:00:00,"1286","12.52303640192","56","8","15","0","22.55","FALSE","1"
"1e1254d9fcad8043216523862c7f866486b7a623",2019-06-30 23:30:00,2019-06-30 23:45:00,"1023","5.74013930352","6","2","10","0","12.55","FALSE","1"
"1e150cb130e1e876fd11c4ff2d64ce21fb2ccbb5",2019-06-30 22:15:00,2019-06-30 22:30:00,"982","6.03656091744","1","6","10","5","17.55","FALSE","1"
"1e15a8c76d74e93871c9416e0dcff96b4d9d3229",2019-06-30 23:15:00,2019-06-30 23:30:00,"1115","14.6051053229","76","24","37.5","0","45.35","FALSE","1"
"1e18805e5a419a3f22dc95a3ae0ccf99beb79ea0",2019-06-30 23:00:00,2019-06-30 23:00:00,"157","0.57233607216","8","8","2.5","0","5.05","FALSE","1"
"1e1e731f0e7f2b4e207d54da63d4b1f75a46c96c",2019-06-30 22:15:00,2019-06-30 22:45:00,"1745","9.6716549934","24","25","7.5","0","9.73","TRUE","1"
"1e22180a18be74b75e1005b9b481b4643a45d1c7",2019-06-30 23:00:00,2019-06-30 23:15:00,"744","2.48385155312","24","8","7.5","0","10.05","FALSE","1"
"1e26f42bffe0462cf610cc27bd3c820af4d4803b",2019-07-01 02:15:00,2019-07-01 02:45:00,"1483","11.42932143232","56","32","15","4","26.55","FALSE","1"
"1e284c1ecb386aa09c707a3cc426ec94c0778b80",2019-07-01 00:30:00,2019-07-01 00:30:00,"623","3.95725961728","28","24","10","0","12.55","FALSE","1"
"1e2ba278496b51a90f32d0e439f2fc6fc22c4f09",2019-07-01 00:00:00,2019-07-01 00:15:00,"1124","6.458043","32","29","25","0","30.1","FALSE","2"
"1e2cf9f60f82c621b061caa16062618c8a959892",2019-06-30 23:45:00,2019-07-01 00:00:00,"208","0.6245361048","8","8","2.5","0","5.05","FALSE","1"
"1e2d8f57466d9f681a646c2a0c82a479ae62c5a6",2019-06-30 23:45:00,2019-06-30 23:45:00,"697","2.66779452528","2","1","10","0","10","TRUE","1"
"1e2ea83f83ff8dcee7bb5e72df7e9021c111e221",2019-07-01 01:30:00,2019-07-01 01:45:00,"1074","7.178148","23","28","12.5","0","15.05","FALSE","1"
"1e31d2301165a4f69c3a264bece31df882250245",2019-06-30 23:15:00,2019-06-30 23:15:00,"466","1.63560102272","29","29","7.5","0","7.5","TRUE","2"
"1e32a8ef9b224b86633bf49dce4b34976e59a492",2019-06-30 23:15:00,2019-06-30 23:30:00,"398","1.7629655831","4","77","5","0","7.55","FALSE","1"
"1e3d8bb9d14c8497bf325cee7148187318db8fe8",2019-06-30 23:30:00,2019-06-30 23:30:00,"417","2.33160145792","28","8","17.5","0","19.6","FALSE","1"
"1e3eb75883395a2d990b4f686e022b060cb37092",2019-06-30 23:45:00,2019-07-01 00:00:00,"1023","3.68010230112","28","31","5","0","5","TRUE","2"
"1e4975989a97238c9ba1da827cdc3fb7b98305b3",2019-06-30 22:45:00,2019-06-30 23:15:00,"1702","14.77571638192","76","77","27.5","0","35.05","FALSE","1"
"1e563473b7483aa9caacde47ea75c5803dda0177",2019-07-01 01:15:00,2019-07-01 01:30:00,"591","4.281669","6","8","7.5","0","10.05","FALSE","1"
"1e57ac28034f72f512f1edc9b340577921c72855",2019-06-30 22:15:00,2019-06-30 22:30:00,"868","5.48783914576","32","28","7.5","0","10.05","FALSE","1"
"1e57e62e03e9e1b44671eae8e85e967eb126c02f",2019-07-01 00:30:00,2019-07-01 01:00:00,"1148","6.669148","6","32","12.5","0","15.05","FALSE","1"
"1e5bfac9011765432091782e720eaf5c2473dc78",2019-06-30 23:30:00,2019-06-30 23:45:00,"840","3.83980954384","28","22","10","0","12.55","FALSE","1"
"1e5dc71bf12a7983a0cabfbb27d2eb516a2a8cbd",2019-06-30 22:30:00,2019-06-30 22:45:00,"938","3.23950916848","22","6","7.5","0","7.5","TRUE","3"
"1e5fe9bae5ea0f8c975c5b1325a70afeebbf8469",2019-06-30 23:15:00,2019-06-30 23:45:00,"1429","2.38193720368","28","28","5","5","12.55","FALSE","1"
"1e6194b71031d927781b1b49912288b62912487f",2019-06-30 22:00:00,2019-06-30 22:15:00,"1201","7.20484736224","21","32","10","3","15.55","FALSE","1"
"1e6e3b31ef34c9a517d01773c82b6b71c564bfd6",2019-06-30 23:15:00,2019-06-30 23:15:00,"510","4.67252435024","76","76","7.5","0","15.05","FALSE","1"
"1e729cbd46d0216e5163e5ab8d40e10adcadbc92",2019-06-30 22:45:00,2019-06-30 23:15:00,"1728","17.9064754824","76","32","25","7","39.55","FALSE","1"
"1e75cbf945b98f43a3e9e893ca013a9d365b2048",2019-06-30 23:30:00,2019-06-30 23:45:00,"233","0.7053218696","28","28","5","0","7.55","FALSE","1"
"1e7eb0e65fe9f30636993ed2ee6315ea4753c800",2019-07-01 00:00:00,2019-07-01 00:00:00,"221","0.6152146704","8","32","10","0","12.85","FALSE","1"
"1e82693bd33217f3678268e1f60db15cfdca33ee",2019-07-01 01:30:00,2019-07-01 01:30:00,"570","2.275147","33","28","7.5","0","10.05","FALSE","1"
"1e84d46e2427e1746609821d68360e6088089569",2019-07-01 01:30:00,2019-07-01 01:30:00,"269","1.120937","8","8","7.5","5","15.35","FALSE","1"
"1e865f4cc2dd2f6cf6c9564ee0a29b1d3027fd69",2019-06-30 22:30:00,2019-06-30 22:30:00,"657","2.91574468032","21","6","10","0","12.55","FALSE","1"
"1e87ee82fbdb59197d451036ddc7bf46f748929e",2019-06-30 22:45:00,2019-06-30 23:15:00,"1391","9.35996299552","24","3","12.5","0","12.5","TRUE","2"
"1e887a03c5427cd1fb1febb0257fe3ccabffa00a",2019-07-01 00:15:00,2019-07-01 00:30:00,"439","2.143318","60","31","5","0","7.55","FALSE","1"
"1e8d9f1434fe037cf93944e4a7c136ca6b78f10c",2019-06-30 22:30:00,2019-06-30 22:45:00,"709","2.2304351426","28","28","2.5","0","5.05","TRUE","2"
"1e8ec9287d5f5dce839651f6d52927e31069ffd2",2019-07-01 00:15:00,2019-07-01 00:30:00,"905","4.1964","8","6","10","0","12.55","FALSE","1"
"1e93e70a72613012acfa35ceb3ac7c948c483d2b",2019-06-30 22:15:00,2019-06-30 22:15:00,"264","1.02908635776","24","24","2.5","0","5.05","FALSE","1"
"1e94546027ee8bec812e2493d7a597ad77748780",2019-06-30 23:45:00,2019-07-01 00:00:00,"695","8.48747673568","28","41","12.5","0","15.05","FALSE","1"
"1e9ed92c1c1f45002bae4358952e6328934b64e6",2019-06-30 23:30:00,2019-06-30 23:45:00,"814","3.37187353696","28","7","7.5","5","15.05","FALSE","1"
"1e9ee893a5aaff403b40550eda95b7238a041e1c",2019-06-30 23:30:00,2019-07-01 00:00:00,"1298","5.8353892476","6","23","12.5","0","15.05","FALSE","1"
"1ea65effd1583846630f9005f7e2f4a7cd4d846a",2019-07-01 00:00:00,2019-07-01 00:15:00,"537","1.813292","24","8","12.5","2","19.6","FALSE","2"
"1eb4c1fe6c2d980c75d8e7cf5d07354fa7e68632",2019-07-01 00:00:00,2019-07-01 00:15:00,"564","2.2278228216","22","22","5","0","7.55","FALSE","1"
"1ec23141226b0642f0f47fe4feeae73c49074013",2019-06-30 23:15:00,2019-06-30 23:30:00,"880","6.882325732","32","6","10","0","12.55","FALSE","1"
"1ee3a48463bd2f232da8a4933c0aff37c934576e",2019-07-01 00:30:00,2019-07-01 00:45:00,"290","0.813238","6","6","5","0","7.55","FALSE","1"
"1eefa0343b2e83c4ba43bf129beef45628e288cc",2019-06-30 22:30:00,2019-06-30 22:45:00,"844","3.48808075248","24","6","10","0","12.55","FALSE","1"
"1ef6ab8776629b654bad1bee7f178c6525870ea0",2019-07-01 02:45:00,2019-07-01 03:15:00,"1711","11.350744","6","31","7.5","0","10.05","TRUE","3"
"1ef8a7663b63053a34d76b6f0550e2add5bfdf6e",2019-07-01 02:45:00,2019-07-01 03:00:00,"482","1.99602981952","6","3","7.5","2","9.5","TRUE","2"
"1ef9656bdbe3dd20095182ac43546f73f4709f2f",2019-06-30 22:15:00,2019-06-30 22:30:00,"955","10.7166200129","32","44","15","0","17.55","FALSE","1"
"1efad64740eb8f2f85b60e60ed08b0771b969899",2019-06-30 22:45:00,2019-06-30 23:00:00,"746","3.61609511824","21","20","7.5","0","7.5","TRUE","1"
"1efe2e3da134eaeac6817c81a0c1fd1f456b623f",2019-06-30 22:30:00,2019-06-30 22:30:00,"509","2.6068944872","24","8","10","0","12.55","FALSE","1"
"1eff61d78bb498bf431567598d7c7256021aad91",2019-06-30 23:00:00,2019-06-30 23:15:00,"1040","4.8533601776","6","1","10","0","10","TRUE","1"
"1f0b675734a3ff7b16303c75bd37dc30987f32f0",2019-07-01 01:45:00,2019-07-01 01:45:00,"430","1.248349","32","8","5","0","7.55","FALSE","1"
"1f0d66154b649fd48a40a9227fea97cc27b2857c",2019-07-01 03:45:00,2019-07-01 04:00:00,"588","3.417575","7","8","15","0","17.85","FALSE","1"
"1f1333127b4e59eb95bb66105b1df75d1b425935",2019-07-01 00:15:00,2019-07-01 00:15:00,"628","3.114706","28","32","7.5","0","10.05","FALSE","1"
"1f1506a48cd1b1792b74e28c72b682940a441406",2019-07-01 00:00:00,2019-07-01 00:15:00,"1531","13.349136","24","66","10","0","12.55","TRUE","2"
"1f19b885ab21855f53bbe9ff48c180a8f3c7a449",2019-07-01 01:00:00,2019-07-01 01:15:00,"625","2.414922","33","8","7.5","0","10.05","FALSE","1"
"1f2b4052f0df4e444144230baabcb6d99caac059",2019-06-30 22:15:00,2019-06-30 23:15:00,"3226","9.92359906224","30","6","12.5","2","14.5","TRUE","2"
"1f2c6ac1d0dda766c0a076efee724e6f0f4869b6",2019-06-30 22:30:00,2019-06-30 22:45:00,"654","2.79643032","32","8","7.5","3","13.05","FALSE","1"
"1f2d0cc817e992622dc941635caa2ec0c88df014",2019-06-30 22:45:00,2019-06-30 23:00:00,"796","3.28611634048","8","24","5","2","9.55","FALSE","1"
"1f2d6c6af025d8d806fe940dd44f664ce9d86a2d",2019-06-30 22:00:00,2019-06-30 22:30:00,"1289","7.62990477088","28","4","10","0","12.55","FALSE","1"
"1f2f142f93a58a597806ef74fb2da3601a7a8be7",2019-06-30 23:45:00,2019-06-30 23:45:00,"372","1.0190192673","8","8","5","0","7.55","FALSE","1"
"1f328272e65d005e65441cae23891f12c8631b7c",2019-06-30 22:00:00,2019-06-30 22:15:00,"585","1.99416553264","24","32","5","0","7.55","FALSE","1"
"1f4fafb80968b3ba073c7a8654163e94fd13ea80",2019-06-30 23:45:00,2019-06-30 23:45:00,"506","3.8349433294","28","24","7.5","0","10.05","FALSE","1"
"1f5571e5168bc3c3f89937f974a2c2493277734e",2019-06-30 23:45:00,2019-06-30 23:45:00,"172","0.6338575392","24","24","2.5","0","5.05","FALSE","1"
"1f58b1d8aba78ddd09cccc4e47667be1be6c5538",2019-07-01 01:00:00,2019-07-01 01:00:00,"190","0.67611470848","28","28","5","0","7.55","FALSE","1"
"1f59ea2fec7c47180c7fa8e118fbde50a9d26b10",2019-06-30 23:45:00,2019-07-01 00:00:00,"874","5.777178","28","6","10","0","12.55","FALSE","1"
"1f64d931ee981c92190f6df5811ead98c3370e1f",2019-07-01 00:00:00,2019-07-01 00:30:00,"1995","12.96425096352","60","6","20","2","24.55","FALSE","1"
"1f676440e44155e47651c413c93f9f0cae65ecd3",2019-07-01 01:15:00,2019-07-01 01:30:00,"625","3.39859498224","6","4","7.5","0","10.05","FALSE","1"
"1f726b7d26f544895d6a66b666c2f1c5a9aa4719",2019-06-30 23:30:00,2019-07-01 00:00:00,"2264","20.01746965952","76","28","25","0","25","TRUE","3"
"1f72e08c97279c812a8e45bf278f9768053ebe18",2019-07-01 00:30:00,2019-07-01 00:45:00,"1367","9.49667736672","6","34","15","0","15","TRUE","2"
"1f7a887a1243fee92a1e120e51cafede811f9a20",2019-07-01 00:00:00,2019-07-01 00:30:00,"1431","6.63748272176","6","28","7.5","0","7.5","TRUE","2"
"1f8b4f8d9bd4dd9b272a7d36f627942b4a6b4f08",2019-06-30 23:15:00,2019-06-30 23:45:00,"1294","8.5957146361","28","4","5","0","7.55","TRUE","4"
"1f8f2168acd943f718be557e767088ebf4b418ed",2019-06-30 23:30:00,2019-06-30 23:45:00,"881","5.56116776304","6","32","10","0","10","TRUE","1"
"1f96e52d8e0f8ebb6fef615f17dabbe7f298c31e",2019-06-30 23:00:00,2019-06-30 23:00:00,"457","1.83383686096","3","6","7.5","0","10.05","FALSE","1"
"1f98ae6cd7f16b49accf27c01adeb30fe43c0d54",2019-07-01 00:30:00,2019-07-01 00:45:00,"954","4.33570985392","24","6","10","1","13.55","FALSE","1"
"1f9d000c31e1449424d63772f248905cd2880ece",2019-06-30 22:45:00,2019-06-30 23:00:00,"877","4.28972411088","3","2","12.5","2","17.05","FALSE","1"
"1f9d2d722d62763fe4fdd52a6f0f49f0624c993c",2019-07-01 01:45:00,2019-07-01 01:45:00,"408","1.32905","6","6","5","0","7.55","FALSE","1"
"1fa5c34237aeed6b61c00782d16fc1bcc8cc498a",2019-07-01 01:15:00,2019-07-01 01:15:00,"400","1.648971","8","32","5","3","10.55","FALSE","1"
"1fa69488c60601ec0115cf0031447a3da840fe7f",2019-07-01 00:00:00,2019-07-01 00:15:00,"981","10.862836","8","40","15","0","17.55","FALSE","1"
"1faee7e66eb5fbd30982117b8f487d6081399e8e",2019-07-01 04:00:00,2019-07-01 04:00:00,"484","2.406525","24","22","5","0","7.55","FALSE","1"
"1faf235cc215fc2ecc68e3516eb144d94cdd6bfd",2019-06-30 22:30:00,2019-06-30 22:30:00,"516","3.24883060288","32","7","7.5","0","10.05","FALSE","1"
"1fb66eb93ac69dd68ab31af12d404bef7e707dc6",2019-06-30 23:45:00,2019-07-01 00:00:00,"904","3.7790189838","23","20","10","0","12.59","FALSE","1"
"1fc79995fc5935809e4d87c780497cc2a669b2a0",2019-06-30 22:00:00,2019-06-30 22:15:00,"544","1.84005115056","6","6","5","0","7.55","FALSE","1"
"1fc8a0ea989115da89c6327abe42b52b6f27eb95",2019-06-30 23:45:00,2019-07-01 00:00:00,"1100","4.9931816936","6","24","10","0","12.55","FALSE","1"
"1fc8e084a673283f206a4e6f62b6aedccfad3d9e",2019-07-01 00:15:00,2019-07-01 00:45:00,"1809","12.49817924352","31","6","17.5","0","20.05","FALSE","1"
"1fca747da96b2f3b669395eb714b4b2a0c907e27",2019-06-30 22:15:00,2019-06-30 22:45:00,"1929","13.34642977392","28","43","12.5","0","12.5","TRUE","2"
"1fcca5d69b4776f143d755a7a52daa7fc6e9f814",2019-06-30 22:30:00,2019-06-30 22:45:00,"351","1.55792240272","63","66","7.5","0","7.5","TRUE","1"
"1fcd4b6a00a3c3b30a88167753f8d0de5c3db0c4",2019-06-30 23:30:00,2019-06-30 23:45:00,"916","3.97838820192","30","28","10","0","12.55","FALSE","1"
"1fd1f30ecfee02d412810bd49b7b030fc5d2092e",2019-06-30 22:30:00,2019-06-30 22:45:00,"1024","6.2888610752","8","6","10","1","13.55","FALSE","1"
"1fd99e8f818d4e22fe1172989026f9dc96007dcd",2019-07-01 03:15:00,2019-07-01 03:30:00,"1130","12.619167","32","56","17.5","0","25.05","FALSE","1"
"1fdadb0dd613ec3545e9e7271d789b1899adaa29",2019-06-30 22:00:00,2019-06-30 22:15:00,"555","1.0005006256","6","6","5","0","7.55","FALSE","1"
"1fdb8fbcfa076f9b2b63dd7028d1afe98dc39777",2019-06-30 23:15:00,2019-06-30 23:30:00,"738","6.0105645186","8","3","10","0","12.55","FALSE","1"
"1fe3af1505a40ed51e332d9bc8b1786c2aa36713",2019-07-01 02:00:00,2019-07-01 02:15:00,"1344","14.870469","76","7","20","4","31.55","FALSE","1"
"1feba277264483d531741c8ee923bc53e7ef4dd9",2019-06-30 23:45:00,2019-06-30 23:45:00,"451","2.766738154","28","27","15","0","17.55","TRUE","1"
"1feeb3e491077c6ef65164d284293669ceff363b",2019-07-01 02:45:00,2019-07-01 03:00:00,"827","3.639759","6","22","2.5","0","5.05","TRUE","2"
"1ff4b492858c566ebb64e0eb37faa469dfb97b59",2019-06-30 23:45:00,2019-06-30 23:45:00,"735","2.5447515912","24","7","7.5","0","7.5","TRUE","1"
"1ff4ddbf614e3c1009cc5a305f8be1dae1bdf986",2019-06-30 22:45:00,2019-06-30 23:30:00,"2438","29.14439679504","76","8","30","0","30","TRUE","3"
"1ffde7bdcc3ce6079f06382bb5c27f219e3f1d23",2019-06-30 23:00:00,2019-06-30 23:00:00,"399","1.57159383984","77","1","5","0","7.55","FALSE","1"
"200c080cf685859e7feed69091a0fcd5e05610e4",2019-06-30 23:15:00,2019-06-30 23:45:00,"1616","7.7090767575","22","1","15","0","17.55","FALSE","1"
"200c3c2da22622fa11e399d6f4d30f9eac0dc899",2019-06-30 23:45:00,2019-07-01 00:00:00,"905","6.376623","24","33","10","0","12.55","FALSE","1"
"2010b0a0fc2b367ced92f2f2e3c7b5ab6d238c86",2019-07-01 00:00:00,2019-07-01 00:00:00,"370","0.272013","6","6","2.5","0","5.05","FALSE","1"
"2018e20f1b76eb5fae42b10935e0a3f9520a072b",2019-06-30 23:30:00,2019-07-01 00:00:00,"1656","8.5368549009","7","19","17.5","0","20.05","FALSE","1"
"2018fadce81ff7e647f7c1999da8fbf4c754eb1b",2019-06-30 22:30:00,2019-06-30 22:45:00,"298","1.2499849092","44","44","5","0","8.6","FALSE","1"
"201956c5763acfbf785161e07f010b2d30f7bd94",2019-07-01 00:30:00,2019-07-01 00:45:00,"684","4.85460303552","6","8","10","0","12.55","FALSE","1"
"201b472aa521cfc08b14ba0cb3427630dace6f5b",2019-07-01 01:00:00,2019-07-01 01:30:00,"1373","2.975934","28","28","10","0","12.55","FALSE","1"
"201b530f409db3b883ac6d873d7dc6b15ba253b9",2019-07-01 00:45:00,2019-07-01 00:45:00,"412","1.850509","1","1","5","0","7.55","FALSE","1"
"201b5593aa04310f6bfe8946f9d24a2e5206ea29",2019-06-30 22:15:00,2019-06-30 22:30:00,"1147","9.70237035248","6","36","12.5","0","12.5","TRUE","2"
"201d4a924f8d40afafcafd7f9bbb979684e6b013",2019-07-01 00:00:00,2019-07-01 00:00:00,"235","1.07461","28","31","5","0","7.55","FALSE","1"
"201ddff1e2695259211d0f3eb918f5860edc6816",2019-07-01 00:15:00,2019-07-01 00:15:00,"197","0.61459324144","6","6","7.5","2","9.5","TRUE","1"
"202007d75d4fc4df0a37fb245f5eb5e0d9d22e25",2019-06-30 22:45:00,2019-06-30 23:00:00,"873","3.1952059883","30","60","22.5","1","26.05","FALSE","1"
"202584b39ee26c7533ccbecbdf27256e52e61888",2019-07-01 00:30:00,2019-07-01 00:45:00,"496","2.656211","28","24","7.5","0","10.05","FALSE","1"
"2028a2a02acbf89fcab6dd4c66b40a46e364553c",2019-06-30 22:15:00,2019-06-30 22:30:00,"1486","10.4337922384","32","41","12.5","0","12.5","TRUE","2"
"202f6979be332440460dd33bd7e156d76603e836",2019-06-30 23:45:00,2019-07-01 00:00:00,"846","4.8802940545","77","6","10","0","12.55","FALSE","1"
"202fc4dd6407fd75dbcb74e6c668ac21dcd54d52",2019-06-30 22:00:00,2019-06-30 22:30:00,"1290","4.28537410816","24","6","7.5","0","10.05","FALSE","1"
"20389f5b2bb333bf8bd99e232c5524dc5a7e1b7f",2019-06-30 22:30:00,2019-06-30 23:00:00,"2249","6.2809035654","28","61","12.5","0","15.05","TRUE","3"
"203c9e6e44adeb783fede037aa887254ae2db314",2019-06-30 23:30:00,2019-07-01 00:00:00,"1077","10.153692165","8","1","15","0","17.55","FALSE","1"
"2040360680b2e5eafc590977c1ad8ec78c7f7f44",2019-06-30 23:45:00,2019-07-01 00:00:00,"625","5.44123197376","32","6","10","2","14.55","FALSE","1"
"2042dc704cbc3646713a4db3827497643821d37c",2019-07-01 00:00:00,2019-07-01 00:00:00,"233","0.882537","8","8","2.5","0","5.05","FALSE","1"
"2043e985d419a9ce7ac61e47bcd327003dce5238",2019-07-01 00:45:00,2019-07-01 01:15:00,"2026","14.473923","76","77","22.5","0","32.53","FALSE","1"
"204521d34e6279f94d9f94dde03e717972adf8ec",2019-06-30 23:00:00,2019-06-30 23:15:00,"869","4.71540294848","8","7","5","0","7.55","FALSE","1"
"2052761d080d7d643f75dd2b11c9a59a6118e81a",2019-07-01 01:15:00,2019-07-01 01:45:00,"1066","7.435588","32","22","12.5","0","15.05","FALSE","1"
"2053561ff868325149f732ead056dde34e7f9fac",2019-07-01 00:15:00,2019-07-01 00:30:00,"1634","17.36334657136","76","8","20","0","27.55","FALSE","1"
"205a89217cacb498c119fa68cc4fb7c1e955adfc",2019-06-30 22:30:00,2019-06-30 22:45:00,"713","3.59248081776","77","14","7.5","0","10.05","FALSE","1"
"205c5551790687d55b6e1e4d7f982cc4c0a2a897",2019-06-30 23:45:00,2019-07-01 00:15:00,"1644","10.03277","20","77","17.5","0","20.05","FALSE","1"
"205d7099f38808670b40d2b8636b62305d276e12",2019-06-30 22:15:00,2019-06-30 22:30:00,"688","2.74174457152","24","8","5","0","7.55","FALSE","1"
"205e346489ff398a37e35c14a295e596885ae1b2",2019-06-30 22:15:00,2019-06-30 22:30:00,"852","3.3856615414","3","5","7.5","0","10.05","FALSE","1"
"205ece7678e7735c2ca29eac9be279ca51e355de",2019-06-30 23:00:00,2019-06-30 23:30:00,"1436","7.12530445536","29","64","40","0","42.85","FALSE","1"
"20651cdfac943985c7b9146716f7b728aa70be36",2019-07-01 00:00:00,2019-07-01 00:00:00,"351","0.59696","8","8","7.5","0","10.35","FALSE","1"
"2066aacf5c92df8995e0f1f1032aef88f9e46804",2019-07-01 02:00:00,2019-07-01 02:15:00,"939","7.591865","28","6","12.5","0","15.05","FALSE","1"
"2070dbed162fc38ebf85a3e22f2067bbfd7531cf",2019-07-01 00:45:00,2019-07-01 01:00:00,"229","0.779592","32","32","2.5","3","8.05","FALSE","1"
"207eab6b05221d07af4c299721bd7500cc59141c",2019-06-30 22:45:00,2019-06-30 23:00:00,"659","3.95788104624","24","8","10","0","12.55","FALSE","1"
"2084c13f01650727a1137857fc368b7bc18db1c8",2019-07-01 02:00:00,2019-07-01 02:15:00,"856","6.22174674752","8","31","10","0","10","TRUE","1"
"2088d2b4e1c6ab25b8ffac23c7ee56d277917c21",2019-07-01 01:30:00,2019-07-01 02:00:00,"1374","16.359117372","76","7","30","0","37.55","FALSE","1"
